Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score,Location
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,Lake,0.986935,0.839602,1.003168,1.031807,0 out of 10,0 out of 9,0 out of 10,"1500 S LAKE PARK AVE HOBART, IN 46342 (41.512654, -87.258902)"
520038,AURORA MEDICAL CTR WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,Washington,0.986935,0.839602,0.917551,0.939098,3 out of 10,0 out of 9,3 out of 10,"1032 E SUMNER ST HARTFORD, WI 53027 (43.3176, -88.362734)"
230217,OAKLAWN HOSPITAL,200 N MADISON,MARSHALL,MI,49068,Calhoun,0.986935,0.839602,0.886083,0.905763,5 out of 10,0 out of 9,5 out of 10,"200 N MADISON MARSHALL, MI 49068 (42.273533, -84.957796)"
050122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,San Joaquin,0.986935,0.839602,1.007912,1.014719,0 out of 10,0 out of 9,0 out of 10,"525 WEST ACACIA STREET STOCKTON, CA 95203 (37.961201, -121.300691)"
010150,L V STABLER MEMORIAL HOSPITAL,29 L V STABLER DRIVE,GREENVILLE,AL,36037,Butler,0.986935,0.839602,0.954781,1.022274,0 out of 10,0 out of 9,0 out of 10,"29 L V STABLER DRIVE GREENVILLE, AL 36037 (31.82945, -86.64586)"
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,Maricopa,0.986935,0.839602,0.977537,0.995912,0 out of 10,0 out of 9,0 out of 10,"19829 NORTH 27TH AVENUE PHOENIX, AZ 85027 (33.666425, -112.117188)"
490040,INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY RD,ALEXANDRIA,VA,22304,Alexandria City,0.986935,0.839602,0.985179,0.966800,2 out of 10,1 out of 9,2 out of 10,"4320 SEMINARY RD ALEXANDRIA, VA 22304 (38.824128, -77.104437)"
500015,MULTICARE AUBURN MEDICAL CENTER,202 NORTH DIVISION STREET PLAZA ONE,AUBURN,WA,98001,King,0.986935,0.839602,0.943886,0.934982,4 out of 10,0 out of 9,4 out of 10,"202 NORTH DIVISION STREET PLAZA ONE AUBURN, WA 98001 (47.309343, -122.229833)"
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,Washoe,0.986935,0.839602,1.008545,1.000404,0 out of 10,0 out of 9,0 out of 10,"1155 MILL STREET RENO, NV 89502 (39.524747, -119.796721)"
180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,KY,42420,Henderson,0.986935,0.839602,1.040778,1.028745,0 out of 10,0 out of 9,0 out of 10,"1305 N ELM ST HENDERSON, KY 42420 (37.853858, -87.581257)"
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,HAZLETON,PA,18201,Luzerne,0.986935,0.839602,0.978621,1.029884,0 out of 10,0 out of 9,0 out of 10,"700 EAST BROAD STREET HAZLETON, PA 18201 (40.950464, -75.963454)"
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,Oneida,0.986935,0.839602,0.961489,0.943101,3 out of 10,1 out of 9,3 out of 10,"1500 NORTH JAMES STREET ROME, NY 13440 (43.228954, -75.444248)"
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,Winnebago,0.986935,0.839602,1.029427,1.045248,0 out of 10,0 out of 9,0 out of 10,"5666 EAST STATE STREET ROCKFORD, IL 61108 (42.265778, -89.0073)"
010023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,Montgomery,0.986935,0.839602,1.027658,1.030001,0 out of 10,0 out of 9,0 out of 10,"2105 EAST SOUTH BOULEVARD MONTGOMERY, AL 36116 (32.327144, -86.276764)"
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,Dickinson,0.986935,0.839602,0.929593,0.902331,6 out of 10,3 out of 9,6 out of 10,"2301 HIGHWAY 71 SPIRIT LAKE, IA 51360 (43.418396, -95.126312)"
030038,SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,Maricopa,0.986935,0.839602,1.028775,1.023033,0 out of 10,0 out of 9,0 out of 10,"7400 EAST OSBORN ROAD SCOTTSDALE, AZ 85251 (33.487639, -111.922725)"
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,05301,Windham,0.986935,0.839602,0.959725,0.982743,1 out of 10,0 out of 9,1 out of 10,"17 BELMONT AVE BRATTLEBORO, VT 05301 (42.84207, -72.564643)"
340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,NC,27889,Beaufort,0.986935,0.839602,0.896950,0.887776,7 out of 10,1 out of 9,7 out of 10,"628 E 12TH ST WASHINGTON, NC 27889 (35.548662, -77.038833)"
370227,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055,Tulsa,0.986935,0.839602,0.834593,0.853892,9 out of 10,0 out of 9,9 out of 10,"12451 EAST 100TH STREET NORTH OWASSO, OK 74055 (36.298803, -95.835066)"
220012,CAPE COD HOSPITAL,88 LEWIS BAY ROAD,HYANNIS,MA,02601,Barnstable,0.986935,0.839602,1.007973,1.007696,0 out of 10,0 out of 9,0 out of 10,"88 LEWIS BAY ROAD HYANNIS, MA 02601 (41.652823, -70.274847)"
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,PA,15063,Washington,0.986935,0.839602,0.998292,1.029428,0 out of 10,0 out of 9,0 out of 10,"1163 COUNTRY CLUB ROAD MONONGAHELA, PA 15063 (40.181578, -79.916276)"
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,Stark,0.986935,0.839602,1.030285,1.044862,0 out of 10,0 out of 9,0 out of 10,"1320 MERCY DRIVE NW CANTON, OH 44708 (40.812321, -81.397069)"
070029,BRISTOL HOSPITAL,BREWSTER RD,BRISTOL,CT,06010,Hartford,0.986935,0.839602,1.038370,1.032836,0 out of 10,0 out of 9,0 out of 10,"BREWSTER RD BRISTOL, CT 06010"
330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,Nassau,0.986935,0.839602,0.996829,1.021996,0 out of 10,0 out of 9,0 out of 10,"300 COMMUNITY DRIVE MANHASSET, NY 11030 (40.779269, -73.703029)"
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,Texas,0.986935,0.839602,0.865917,0.868003,8 out of 10,0 out of 9,8 out of 10,"1333 SAM HOUSTON BOULEVARD HOUSTON, MO 65483 (37.315756, -91.959559)"
190081,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS STREET,OAK GROVE,LA,71263,West Carroll,0.986935,0.839602,0.929914,1.052706,0 out of 10,0 out of 9,0 out of 10,"706 ROSS STREET OAK GROVE, LA 71263 (32.867813, -91.383196)"
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,Shelby,0.986935,0.839602,1.017931,1.029479,0 out of 10,0 out of 9,0 out of 10,"2986 KATE BOND RD BARTLETT, TN 38133 (35.207034, -89.802347)"
100052,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,FL,33881,Polk,0.986935,0.839602,1.073014,1.077895,0 out of 10,0 out of 9,0 out of 10,"200 AVE F NE WINTER HAVEN, FL 33881 (28.027669, -81.726746)"
250025,GILMORE MEMORIAL HOSPITAL,1105 EARL FRYE BLVD,AMORY,MS,38821,Monroe,0.986935,0.839602,0.992537,1.004542,0 out of 10,0 out of 9,0 out of 10,"1105 EARL FRYE BLVD AMORY, MS 38821 (33.977551, -88.477625)"
380090,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,Coos,0.986935,0.839602,0.895365,0.865905,8 out of 10,5 out of 9,8 out of 10,"1775 THOMPSON ROAD COOS BAY, OR 97420 (43.385854, -124.232463)"
050320,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,Alameda,0.986935,0.839602,1.118918,1.082089,0 out of 10,1 out of 9,1 out of 10,"1411 E 31ST STREET OAKLAND, CA 94602 (37.799234, -122.231199)"
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,Bradley,0.986935,0.839602,1.022378,0.991675,0 out of 10,1 out of 9,1 out of 10,"2305 CHAMBLISS AVE NW CLEVELAND, TN 37311 (35.176743, -84.868591)"
490075,SOVAH HEALTH DANVILLE,142 SOUTH MAIN STREET,DANVILLE,VA,24541,Danville City,0.986935,0.839602,1.025127,0.973322,1 out of 10,2 out of 9,2 out of 10,"142 SOUTH MAIN STREET DANVILLE, VA 24541 (36.577072, -79.40481)"
150158,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,Hendricks,0.986935,0.839602,0.995616,0.958615,2 out of 10,2 out of 9,2 out of 10,"1111 N RONALD REAGAN PKWY AVON, IN 46123 (39.782568, -86.343731)"
130065,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,Bonneville,0.986935,0.839602,0.955651,1.040548,0 out of 10,0 out of 9,0 out of 10,"2325 CORONADO STREET IDAHO FALLS, ID 83404 (43.472524, -111.988717)"
140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,McLean,0.986935,0.839602,0.901381,0.957717,2 out of 10,0 out of 9,2 out of 10,"2200 E WASHINGTON BLOOMINGTON, IL 61701 (40.480118, -88.955385)"
140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,McDonough,0.986935,0.839602,0.967365,0.947085,3 out of 10,1 out of 9,3 out of 10,"525 EAST GRANT STREET MACOMB, IL 61455 (40.447907, -90.66403)"
140191,INGALLS MEMORIAL HOSPITAL,1 INGALLS DRIVE,HARVEY,IL,60426,Cook,0.986935,0.839602,1.005775,1.036324,0 out of 10,0 out of 9,0 out of 10,"1 INGALLS DRIVE HARVEY, IL 60426 (41.606331, -87.659484)"
050373,LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,CA,90033,Los Angeles,0.986935,0.839602,0.904992,0.958263,2 out of 10,0 out of 9,2 out of 10,"1200 N STATE ST, ROOM C2K100 LOS ANGELES, CA 90033 (34.059872, -118.210308)"
100117,BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,Duval,0.986935,0.839602,1.017947,1.025140,0 out of 10,0 out of 9,0 out of 10,"1350 13TH AVE S JACKSONVILLE BEACH, FL 32250 (30.274527, -81.399469)"
060014,PRESBYTERIAN ST LUKES MEDICAL CENTER,1719 E 19TH AVE,DENVER,CO,80218,Denver,0.986935,0.839602,1.041004,1.053253,0 out of 10,0 out of 9,0 out of 10,"1719 E 19TH AVE DENVER, CO 80218 (39.746089, -104.967175)"
390157,OHIO VALLEY GENERAL HOSPITAL,25 HECKEL ROAD,MCKEES ROCKS,PA,15136,Allegheny,0.986935,0.839602,1.227182,1.141765,0 out of 10,2 out of 9,2 out of 10,"25 HECKEL ROAD MCKEES ROCKS, PA 15136 (40.472422, -80.092873)"
260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,64093,Johnson,0.986935,0.839602,0.864789,0.929585,4 out of 10,0 out of 9,4 out of 10,"403 BURKARTH ROAD WARRENSBURG, MO 64093 (38.766474, -93.723701)"
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,Dallas,0.986935,0.839602,0.995480,1.054625,0 out of 10,0 out of 9,0 out of 10,"5151 HARRY HINES BLVD DALLAS, TX 75390"
230070,COVENANT MEDICAL CENTER,1447 N HARRISON,SAGINAW,MI,48602,Saginaw,0.986935,0.839602,1.000395,1.008914,0 out of 10,0 out of 9,0 out of 10,"1447 N HARRISON SAGINAW, MI 48602 (43.428097, -83.955548)"
140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,Madison,0.986935,0.839602,0.966337,0.959120,2 out of 10,0 out of 9,2 out of 10,"6800 STATE ROUTE 162 MARYVILLE, IL 62062 (38.738127, -89.946422)"
380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,Lane,0.986935,0.839602,0.885643,0.902167,6 out of 10,0 out of 9,6 out of 10,"3333 RIVERBEND DRIVE SPRINGFIELD, OR 97477 (44.081312, -123.028655)"
440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,Carroll,0.986935,0.839602,1.173627,1.095559,0 out of 10,2 out of 9,2 out of 10,"161 HOSPITAL DRIVE MC KENZIE, TN 38201 (36.137591, -88.490741)"
120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,Hawaii,0.986935,0.839602,0.884958,0.903668,6 out of 10,0 out of 9,6 out of 10,"1190 WAIANUENUE AVENUE HILO, HI 96720 (19.717467, -155.113513)"
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,Hays,0.986935,0.839602,1.069070,1.042960,0 out of 10,1 out of 9,1 out of 10,"1301 WONDER WORLD DRIVE SAN MARCOS, TX 78666 (29.852359, -97.947738)"
390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,Luzerne,0.986935,0.839602,1.170419,1.164289,0 out of 10,0 out of 9,0 out of 10,"575 NORTH RIVER STREET WILKES-BARRE, PA 18764 (41.258261, -75.868165)"
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,East Baton Rouge,0.986935,0.839602,1.003320,1.027828,0 out of 10,0 out of 9,0 out of 10,"5000 HENNESSY BLVD BATON ROUGE, LA 70808 (30.401318, -91.111528)"
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,Watauga,0.986935,0.839602,0.931887,0.935912,4 out of 10,0 out of 9,4 out of 10,"336 DEERFIELD ROAD BOONE, NC 28607 (36.198753, -81.652423)"
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,Chester,0.986935,0.839602,0.990120,0.959497,2 out of 10,2 out of 9,2 out of 10,"701 EAST MARSHALL STREET WEST CHESTER, PA 19380 (39.97186, -75.600924)"
390048,GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,Mifflin,0.986935,0.839602,1.002715,0.979871,1 out of 10,1 out of 9,1 out of 10,"400 HIGHLAND AVENUE LEWISTOWN, PA 17044 (40.617853, -77.567402)"
020024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,Kenai Peninsula,0.986935,0.839602,0.873837,0.810469,10 out of 10,9 out of 9,10 out of 10,"250 HOSPITAL PLACE SOLDOTNA, AK 99669 (60.493865, -151.077658)"
340130,CAROLINAS HEALTHCARE SYSTEM UNION,600 HOSPITAL DR,MONROE,NC,28112,Union,0.986935,0.839602,0.978684,0.980333,1 out of 10,0 out of 9,1 out of 10,"600 HOSPITAL DR MONROE, NC 28112 (34.975111, -80.522853)"
220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,02124,Suffolk,0.986935,0.839602,1.007146,1.048003,0 out of 10,0 out of 9,0 out of 10,"2100 DORCHESTER AVENUE BOSTON, MA 02124 (42.278108, -71.066442)"
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,Erie,0.986935,0.839602,0.996710,0.978226,1 out of 10,1 out of 9,1 out of 10,"462 GRIDER STREET BUFFALO, NY 14215 (42.927236, -78.829151)"
330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,Nassau,0.986935,0.839602,1.087426,1.119692,0 out of 10,0 out of 9,0 out of 10,"4295 HEMPSTEAD TURNPIKE BETHPAGE, NY 11714 (40.725795, -73.478755)"
440144,TENNOVA HEALTHCARE-HARTON,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,Coffee,0.986935,0.839602,1.056741,1.057694,0 out of 10,0 out of 9,0 out of 10,"1801 N JACKSON ST BOX 460 TULLAHOMA, TN 37388 (35.382921, -86.230533)"
140145,ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,BREESE,IL,62230,Clinton,0.986935,0.839602,0.888753,0.939767,3 out of 10,0 out of 9,3 out of 10,"9515 HOLY CROSS LN BREESE, IL 62230 (38.625154, -89.524944)"
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,NY,11206,Kings,0.986935,0.839602,0.939306,0.954708,2 out of 10,0 out of 9,2 out of 10,"760 BROADWAY BROOKLYN, NY 11206 (40.700512, -73.941557)"
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,Sacramento,0.986935,0.839602,0.913538,0.889143,6 out of 10,3 out of 9,6 out of 10,"1650 CREEKSIDE DRIVE FOLSOM, CA 95630 (38.671125, -121.145833)"
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,Rock,0.986935,0.839602,0.922092,0.932472,4 out of 10,0 out of 9,4 out of 10,"1000 MINERAL POINT AVE JANESVILLE, WI 53548 (42.686744, -89.032725)"
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,Maricopa,0.986935,0.839602,0.991323,1.001146,0 out of 10,0 out of 9,0 out of 10,"5555 WEST THUNDERBIRD ROAD GLENDALE, AZ 85306 (33.610731, -112.178698)"
180053,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,41041,Fleming,0.986935,0.839602,0.931165,0.901642,6 out of 10,3 out of 9,6 out of 10,"55 FOUNDATION DRIVE FLEMINGSBURG, KY 41041 (38.421539, -83.753094)"
100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,Escambia,0.986935,0.839602,1.008316,0.963618,2 out of 10,2 out of 9,2 out of 10,"1000 W MORENO ST PENSACOLA, FL 32501 (30.428676, -87.232015)"
340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,NC,27610,Wake,0.986935,0.839602,1.014596,1.028901,0 out of 10,0 out of 9,0 out of 10,"3000 NEW BERN AVE RALEIGH, NC 27610 (35.786139, -78.589067)"
010024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,Montgomery,0.986935,0.839602,1.016678,1.030719,0 out of 10,0 out of 9,0 out of 10,"1725 PINE STREET MONTGOMERY, AL 36106 (32.366606, -86.285155)"
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,03909,York,0.986935,0.839602,0.970892,0.976602,1 out of 10,0 out of 9,1 out of 10,"15 HOSPITAL DRIVE YORK, ME 03909 (43.142799, -70.651094)"
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,34950,Saint Lucie,0.986935,0.839602,1.063139,1.078844,0 out of 10,0 out of 9,0 out of 10,"1700 S 23RD ST FORT PIERCE, FL 34950 (27.431942, -80.347352)"
670077,HOUSTON METHODIST WEST HOSPITAL,18500 KATY FREEWAY,HOUSTON,TX,77094,Harris,0.986935,0.839602,1.040835,1.030524,0 out of 10,0 out of 9,0 out of 10,"18500 KATY FREEWAY HOUSTON, TX 77094 (29.785531, -95.69724)"
100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,Pinellas,0.986935,0.839602,1.043971,1.038961,0 out of 10,0 out of 9,0 out of 10,"300 PINELLAS ST CLEARWATER, FL 33756 (27.951912, -82.803874)"
100105,INDIAN RIVER MEDICAL CENTER,1000 36TH ST,VERO BEACH,FL,32960,Indian River,0.986935,0.839602,1.067061,1.054337,0 out of 10,0 out of 9,0 out of 10,"1000 36TH ST VERO BEACH, FL 32960 (27.658443, -80.396876)"
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,Brazos,0.986935,0.839602,0.986387,1.003612,0 out of 10,0 out of 9,0 out of 10,"1604 ROCK PRAIRIE ROAD COLLEGE STATION, TX 77842 (30.582626, -96.291014)"
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,Los Angeles,0.986935,0.839602,1.006622,1.001582,0 out of 10,0 out of 9,0 out of 10,"1600 W AVE J LANCASTER, CA 93534 (34.689371, -118.158476)"
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Los Angeles,0.986935,0.839602,0.937092,0.974311,1 out of 10,0 out of 9,1 out of 10,"2121 SANTA MONICA BLVD SANTA MONICA, CA 90404 (34.03007, -118.478305)"
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,Hardin,0.986935,0.839602,0.969212,0.952514,3 out of 10,1 out of 9,3 out of 10,"935 WAYNE ROAD SAVANNAH, TN 38372 (35.22713, -88.230362)"
060125,CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BOULEVARD,CASTLE ROCK,CO,80109,Douglas,0.986935,0.839602,0.958135,0.949244,3 out of 10,0 out of 9,3 out of 10,"2350 MEADOWS BOULEVARD CASTLE ROCK, CO 80109 (39.404112, -104.886146)"
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,NC,28462,Brunswick,0.986935,0.839602,0.921946,0.943392,3 out of 10,0 out of 9,3 out of 10,"1 MEDICAL CENTER DR PO BOX 139 SUPPLY, NC 28462 (34.009092, -78.289923)"
240084,ESSENTIA HEALTH VIRGINIA,901 9TH STREET NORTH,VIRGINIA,MN,55792,Saint Louis,0.986935,0.839602,0.831632,0.879362,7 out of 10,0 out of 9,7 out of 10,"901 9TH STREET NORTH VIRGINIA, MN 55792 (47.530711, -92.548797)"
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,Riverside,0.986935,0.839602,1.159962,1.157514,0 out of 10,0 out of 9,0 out of 10,"3865 JACKSON STREET RIVERSIDE, CA 92503 (33.925697, -117.440052)"
520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,Milwaukee,0.986935,0.839602,0.961704,0.975068,1 out of 10,0 out of 9,1 out of 10,"9200 W WISCONSIN AVE MILWAUKEE, WI 53226 (43.038407, -88.027316)"
140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,Cook,0.986935,0.839602,1.029023,1.044984,0 out of 10,0 out of 9,0 out of 10,"12935 S GREGORY BLUE ISLAND, IL 60406"
380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,Jackson,0.986935,0.839602,0.932792,0.934856,4 out of 10,0 out of 9,4 out of 10,"2825 E BARNETT ROAD MEDFORD, OR 97504 (42.316483, -122.830443)"
120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,Honolulu,0.986935,0.839602,0.780587,0.880667,7 out of 10,0 out of 9,7 out of 10,"3288 MOANALUA RD HONOLULU, HI 96819 (21.362292, -157.900139)"
230054,UP HEALTH SYSTEM - MARQUETTE,420 W MAGNETIC,MARQUETTE,MI,49855,Marquette,0.986935,0.839602,1.018769,1.004378,0 out of 10,0 out of 9,0 out of 10,"420 W MAGNETIC MARQUETTE, MI 49855 (46.553619, -87.399821)"
250123,GARDEN PARK MEDICAL CENTER,15200 COMMUNITY ROAD,GULFPORT,MS,39503,Harrison,0.986935,0.839602,1.035575,0.959102,2 out of 10,3 out of 9,3 out of 10,"15200 COMMUNITY ROAD GULFPORT, MS 39503 (30.44201, -89.092766)"
200050,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,04605,Hancock,0.986935,0.839602,0.919437,0.892215,6 out of 10,3 out of 9,6 out of 10,"50 UNION STREET ELLSWORTH, ME 04605 (44.546574, -68.415526)"
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,70 MEDICAL PLAZA,EUPORA,MS,39744,Webster,0.986935,0.839602,0.952422,0.978098,1 out of 10,0 out of 9,1 out of 10,"70 MEDICAL PLAZA EUPORA, MS 39744 (33.534736, -89.266943)"
090011,MEDSTAR WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,District of Columbia,0.986935,0.839602,1.023279,1.012974,0 out of 10,0 out of 9,0 out of 10,"110 IRVING ST NW WASHINGTON, DC 20010 (38.929157, -77.012268)"
420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,Lancaster,0.986935,0.839602,0.949265,0.973666,1 out of 10,0 out of 9,1 out of 10,"800 W MEETING ST LANCASTER, SC 29720 (34.716906, -80.786842)"
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,04736,Aroostook,0.986935,0.839602,0.883560,0.929374,4 out of 10,0 out of 9,4 out of 10,"163 VAN BUREN RD, SUITE 1 CARIBOU, ME 04736 (46.878237, -68.009639)"
450403,MEDICAL CENTER OF MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,Collin,0.986935,0.839602,1.128749,1.143050,0 out of 10,0 out of 9,0 out of 10,"4500 MEDICAL CENTER DRIVE MCKINNEY, TX 75069 (33.159842, -96.635503)"
260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,Polk,0.986935,0.839602,0.937276,0.914501,5 out of 10,2 out of 9,5 out of 10,"1500 N OAKLAND BOLIVAR, MO 65613 (37.625971, -93.420915)"
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,Fairfax,0.986935,0.839602,0.931292,0.929377,4 out of 10,0 out of 9,4 out of 10,"3600 JOSEPH SIEWICK DRIVE FAIRFAX, VA 22033 (38.882234, -77.382499)"
230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,Wayne,0.986935,0.839602,1.010434,1.005275,0 out of 10,0 out of 9,0 out of 10,"3990 JOHN R STREET DETROIT, MI 48201 (42.351375, -83.057892)"
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,100 SENTARA CIRCLE,WILLIAMSBURG,VA,23188,James City,0.986935,0.839602,0.901188,0.902183,6 out of 10,0 out of 9,6 out of 10,"100 SENTARA CIRCLE WILLIAMSBURG, VA 23188 (37.335033, -76.742161)"
